Default schedule
Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
630	0.287302	125	0.104000	121	0.801653	124	0.451613	1.882945	630	0.287302	0.347000	0.372642	
630	0.292063	120	0.125000	132	0.772727	118	0.415254	1.882945	630	0.292063	0.350000	0.372456	
622	0.294212	129	0.147287	129	0.806202	120	0.558333	1.882945	622	0.294212	0.373000	0.372460	
629	0.298887	115	0.156522	123	0.731707	133	0.571429	1.882945	629	0.298887	0.372000	0.372457	
629	0.290938	116	0.146552	134	0.753731	121	0.388430	1.882945	629	0.290938	0.348000	0.372261	
588	0.250000	145	0.013793	141	0.808511	126	0.095238	1.882945	588	0.250000	0.275000	0.371489	
633	0.304897	117	0.085470	136	0.823529	114	0.017544	1.882945	633	0.304897	0.317000	0.371060	
626	0.314696	136	0.110294	118	0.830508	120	0.291667	1.882945	626	0.314696	0.345000	0.370856	
610	0.337705	112	0.071429	142	0.823944	136	0.522059	1.882945	610	0.337705	0.402000	0.371098	
642	0.325545	125	0.200000	133	0.842105	100	0.430000	1.882945	642	0.325545	0.389000	0.371236	
646	0.374613	100	0.150000	133	0.812030	121	0.454545	1.882945	646	0.374613	0.420000	0.371608	
652	0.305215	113	0.159292	129	0.798450	106	0.481132	1.882945	652	0.305215	0.371000	0.371603	
631	0.309033	100	0.040000	136	0.823529	133	0.436090	1.882945	631	0.309033	0.369000	0.371584	
630	0.260317	101	0.138614	131	0.832061	138	0.514493	1.882945	630	0.260317	0.358000	0.371482	
623	0.311396	119	0.033613	138	0.826087	120	0.525000	1.882945	623	0.311396	0.375000	0.371508	
635	0.321260	128	0.046875	122	0.836066	115	0.547826	1.882945	635	0.321260	0.375000	0.371534	
635	0.360630	121	0.115702	122	0.803279	122	0.540984	1.882945	635	0.360630	0.407000	0.371793	
624	0.365385	116	0.068966	131	0.801527	129	0.620155	1.882945	624	0.365385	0.421000	0.372149	
651	0.319508	112	0.098214	128	0.789062	109	0.238532	1.882945	651	0.319508	0.346000	0.371961	
665	0.315789	94	0.031915	120	0.866667	121	0.429752	1.882945	665	0.315789	0.369000	0.371940	
653	0.341501	87	0.114943	138	0.782609	122	0.459016	1.882945	653	0.341501	0.397000	0.372118	
622	0.337621	121	0.024793	118	0.838983	139	0.446043	1.882945	622	0.337621	0.374000	0.372131	
632	0.299051	128	0.093750	119	0.857143	121	0.396694	1.882945	632	0.299051	0.351000	0.371983	
654	0.292049	111	0.198198	133	0.827068	102	0.549020	1.882945	654	0.292049	0.379000	0.372032	
649	0.286595	97	0.154639	138	0.898551	116	0.250000	1.882945	649	0.286595	0.354000	0.371908	
661	0.354009	89	0.022472	134	0.813433	116	0.637931	1.882945	661	0.354009	0.419000	0.372230	
638	0.332288	114	0.070175	128	0.789062	120	0.475000	1.882945	638	0.332288	0.378000	0.372270	
621	0.278583	123	0.048780	136	0.852941	120	0.450000	1.882945	621	0.278583	0.349000	0.372112	
641	0.291732	133	0.037594	112	0.687500	114	0.184211	1.882945	641	0.291732	0.290000	0.371561	
629	0.310016	118	0.093220	132	0.795455	121	0.305785	1.882945	629	0.310016	0.348000	0.371404	
662	0.358006	106	0.150943	118	0.813559	114	0.447368	1.882945	662	0.358006	0.400000	0.371594	
618	0.343042	96	0.072917	145	0.806897	141	0.397163	1.882945	618	0.343042	0.392000	0.371728	
640	0.320312	93	0.075269	145	0.841379	122	0.385246	1.882945	640	0.320312	0.381000	0.371788	
630	0.284127	110	0.036364	129	0.883721	131	0.137405	1.882945	630	0.284127	0.315000	0.371420	
625	0.272000	139	0.064748	111	0.846847	125	0.008000	1.882945	625	0.272000	0.274000	0.370791	
637	0.281005	102	0.039216	134	0.776119	127	0.000000	1.882945	637	0.281005	0.287000	0.370254	
609	0.295567	101	0.099010	153	0.816993	137	0.430657	1.882945	609	0.295567	0.374000	0.370278	
634	0.309148	110	0.163636	128	0.765625	128	0.523438	1.882945	634	0.309148	0.379000	0.370333	
619	0.279483	118	0.127119	131	0.809160	132	0.371212	1.882945	619	0.279483	0.343000	0.370161	
624	0.286859	112	0.080357	142	0.795775	122	0.434426	1.882945	624	0.286859	0.354000	0.370060	
634	0.340694	111	0.171171	115	0.800000	140	0.578571	1.882945	634	0.340694	0.408000	0.370296	
648	0.358025	112	0.071429	127	0.850394	113	0.433628	1.882945	648	0.358025	0.397000	0.370461	
667	0.314843	93	0.053763	131	0.877863	109	0.366972	1.882945	667	0.314843	0.370000	0.370458	
629	0.310016	119	0.075630	131	0.832061	121	0.504132	1.882945	629	0.310016	0.374000	0.370479	
633	0.357030	117	0.034188	123	0.813008	127	0.472441	1.882945	633	0.357030	0.390000	0.370598	
631	0.309033	115	0.017391	121	0.801653	133	0.646617	1.882945	631	0.309033	0.380000	0.370654	
628	0.299363	114	0.026316	136	0.713235	122	0.303279	1.882945	628	0.299363	0.325000	0.370381	
630	0.322222	112	0.062500	131	0.847328	127	0.188976	1.882945	630	0.322222	0.345000	0.370230	
614	0.340391	99	0.040404	158	0.854430	129	0.581395	1.882945	614	0.340391	0.423000	0.370542	
639	0.302034	93	0.021505	135	0.777778	133	0.421053	1.882945	639	0.302034	0.356000	0.370457	
623	0.284109	107	0.093458	143	0.839161	127	0.535433	1.882945	623	0.284109	0.375000	0.370483	
638	0.283699	128	0.062500	117	0.794872	117	0.188034	1.882945	638	0.283699	0.304000	0.370097	
639	0.320814	116	0.077586	127	0.748031	118	0.211864	1.882945	639	0.320814	0.334000	0.369888	
657	0.290715	109	0.064220	126	0.888889	108	0.388889	1.882945	657	0.290715	0.352000	0.369785	
653	0.341501	116	0.068966	127	0.763780	104	0.403846	1.882945	653	0.341501	0.370000	0.369786	
629	0.344992	109	0.055046	123	0.804878	139	0.532374	1.882945	629	0.344992	0.396000	0.369935	
626	0.329073	96	0.052083	140	0.850000	138	0.449275	1.882945	626	0.329073	0.392000	0.370060	
634	0.287066	106	0.103774	133	0.849624	127	0.551181	1.882945	634	0.287066	0.376000	0.370093	
654	0.308869	92	0.065217	124	0.806452	130	0.492308	1.882945	654	0.308869	0.372000	0.370104	
632	0.330696	100	0.160000	132	0.818182	136	0.485294	1.882945	632	0.330696	0.399000	0.370265	
606	0.333333	124	0.161290	138	0.775362	132	0.492424	1.882945	606	0.333333	0.394000	0.370396	
614	0.319218	120	0.100000	147	0.836735	119	0.285714	1.882945	614	0.319218	0.365000	0.370366	
614	0.314332	125	0.072000	136	0.823529	125	0.360000	1.882945	614	0.314332	0.359000	0.370304	
622	0.302251	110	0.172727	137	0.810219	131	0.343511	1.882945	622	0.302251	0.363000	0.370264	
629	0.282989	120	0.141667	131	0.801527	120	0.450000	1.882945	629	0.282989	0.354000	0.370176	
632	0.313291	120	0.025000	126	0.833333	122	0.377049	1.882945	632	0.313291	0.352000	0.370079	
626	0.327476	117	0.059829	121	0.842975	136	0.522059	1.882945	626	0.327476	0.385000	0.370158	
648	0.280864	111	0.081081	118	0.779661	123	0.626016	1.882945	648	0.280864	0.360000	0.370104	
626	0.295527	122	0.163934	140	0.800000	112	0.625000	1.882945	626	0.295527	0.387000	0.370194	
660	0.319697	101	0.198020	116	0.758621	123	0.390244	1.882945	660	0.319697	0.367000	0.370177	
652	0.305215	110	0.145455	121	0.785124	117	0.418803	1.882945	652	0.305215	0.359000	0.370118	
676	0.301775	100	0.040000	104	0.846154	120	0.375000	1.882945	676	0.301775	0.341000	0.369967	
643	0.314152	103	0.097087	142	0.767606	112	0.500000	1.882945	643	0.314152	0.377000	0.370003	
629	0.313196	130	0.138462	127	0.622047	114	0.333333	1.882945	629	0.313196	0.332000	0.369807	
622	0.297428	116	0.086207	124	0.822581	138	0.528986	1.882945	622	0.297428	0.370000	0.369808	
644	0.344720	105	0.180952	122	0.745902	129	0.418605	1.882945	644	0.344720	0.386000	0.369891	
642	0.264798	113	0.097345	120	0.883333	125	0.304000	1.882945	642	0.264798	0.325000	0.369663	
663	0.301659	99	0.161616	124	0.822581	114	0.491228	1.882945	663	0.301659	0.374000	0.369685	
623	0.313002	115	0.182609	143	0.797203	119	0.453782	1.882945	623	0.313002	0.384000	0.369757	
646	0.309598	103	0.067961	141	0.801418	110	0.472727	1.882945	646	0.309598	0.372000	0.369768	
647	0.327666	119	0.016807	121	0.867769	113	0.504425	1.882945	647	0.327666	0.376000	0.369799	
637	0.285714	121	0.132231	125	0.768000	117	0.470085	1.882945	637	0.285714	0.349000	0.369696	
627	0.326954	130	0.046154	118	0.822034	125	0.520000	1.882945	627	0.326954	0.373000	0.369712	
643	0.309487	119	0.092437	121	0.892562	117	0.581197	1.882945	643	0.309487	0.386000	0.369792	
644	0.347826	102	0.205882	117	0.854701	137	0.598540	1.882945	644	0.347826	0.427000	0.370071	
658	0.338906	91	0.197802	111	0.765766	140	0.607143	1.882945	658	0.338906	0.411000	0.370270	
641	0.352574	106	0.169811	116	0.853448	137	0.459854	1.882945	641	0.352574	0.406000	0.370443	
640	0.310937	105	0.047619	123	0.869919	132	0.500000	1.882945	640	0.310937	0.377000	0.370474	
655	0.302290	107	0.093458	106	0.830189	132	0.492424	1.882945	655	0.302290	0.361000	0.370429	
631	0.269414	100	0.050000	121	0.818182	148	0.432432	1.882945	631	0.269414	0.338000	0.370274	
620	0.314516	117	0.085470	138	0.804348	125	0.552000	1.882945	620	0.314516	0.385000	0.370344	
643	0.318818	101	0.079208	135	0.829630	121	0.471074	1.882945	643	0.318818	0.382000	0.370399	
644	0.267081	112	0.053571	136	0.772059	108	0.472222	1.882945	644	0.267081	0.334000	0.370228	
648	0.310185	111	0.090090	102	0.813725	139	0.388489	1.882945	648	0.310185	0.348000	0.370124	
639	0.287950	112	0.071429	112	0.821429	137	0.445255	1.882945	639	0.287950	0.345000	0.370008	
639	0.344288	109	0.091743	128	0.796875	124	0.459677	1.882945	639	0.344288	0.389000	0.370096	
654	0.339450	96	0.062500	130	0.784615	120	0.633333	1.882945	654	0.339450	0.406000	0.370261	
648	0.308642	109	0.091743	125	0.840000	118	0.423729	1.882945	648	0.308642	0.365000	0.370237	
634	0.315457	104	0.038462	125	0.864000	137	0.569343	1.882945	634	0.315457	0.390000	0.370327	
639	0.322379	124	0.032258	119	0.739496	118	0.525424	1.882945	639	0.322379	0.360000	0.370280	
626	0.244409	118	0.050847	126	0.785714	130	0.469231	1.882945	626	0.244409	0.319000	0.370048	
632	0.286392	113	0.035398	126	0.817460	129	0.534884	1.882945	632	0.286392	0.357000	0.369989	
628	0.326433	108	0.000000	134	0.843284	130	0.553846	1.882945	628	0.326433	0.390000	0.370079	
647	0.307573	116	0.086207	123	0.780488	114	0.473684	1.882945	647	0.307573	0.359000	0.370030	
638	0.330721	121	0.090909	126	0.777778	115	0.539130	1.882945	638	0.330721	0.382000	0.370083	
633	0.301738	111	0.081081	133	0.766917	123	0.593496	1.882945	633	0.301738	0.375000	0.370105	
652	0.320552	103	0.126214	119	0.773109	126	0.571429	1.882945	652	0.320552	0.386000	0.370175	
641	0.302652	117	0.042735	132	0.787879	110	0.527273	1.882945	641	0.302652	0.361000	0.370134	
629	0.268680	109	0.055046	140	0.850000	122	0.590164	1.882945	629	0.268680	0.366000	0.370116	
626	0.321086	118	0.050847	133	0.887218	123	0.373984	1.882945	626	0.321086	0.371000	0.370120	
644	0.284161	112	0.017857	114	0.798246	130	0.000000	1.882945	644	0.284161	0.276000	0.369713	
606	0.267327	112	0.098214	155	0.683871	127	0.527559	1.882945	606	0.267327	0.346000	0.369610	
620	0.319355	113	0.079646	135	0.807407	132	0.439394	1.882945	620	0.319355	0.374000	0.369629	
653	0.344564	108	0.148148	134	0.761194	105	0.447619	1.882945	653	0.344564	0.390000	0.369716	
643	0.331260	112	0.044643	128	0.828125	117	0.598291	1.882945	643	0.331260	0.394000	0.369820	
632	0.248418	107	0.065421	125	0.840000	136	0.242647	1.882945	632	0.248418	0.302000	0.369532	
632	0.246835	120	0.075000	141	0.829787	107	0.383178	1.882945	632	0.246835	0.323000	0.369336	
621	0.328502	111	0.027027	134	0.843284	134	0.462687	1.882945	621	0.328502	0.382000	0.369389	
623	0.332263	115	0.104348	124	0.774194	138	0.543478	1.882945	623	0.332263	0.390000	0.369475	
645	0.333333	105	0.095238	122	0.836066	128	0.570312	1.882945	645	0.333333	0.400000	0.369603	
651	0.316436	114	0.105263	125	0.824000	110	0.490909	1.882945	651	0.316436	0.375000	0.369625	
634	0.266562	124	0.088710	110	0.781818	132	0.575758	1.882945	634	0.266562	0.342000	0.369511	
634	0.321767	116	0.181034	131	0.801527	119	0.563025	1.882945	634	0.321767	0.397000	0.369624	
646	0.312693	111	0.081081	124	0.798387	119	0.504202	1.882945	646	0.312693	0.370000	0.369626	
600	0.300000	115	0.095652	129	0.844961	156	0.384615	1.882945	600	0.300000	0.360000	0.369586	
609	0.305419	106	0.037736	134	0.768657	151	0.483444	1.882945	609	0.305419	0.366000	0.369572	
632	0.284810	109	0.018349	125	0.816000	134	0.410448	1.882945	632	0.284810	0.339000	0.369448	
646	0.297214	113	0.088496	129	0.837209	112	0.544643	1.882945	646	0.297214	0.371000	0.369454	
601	0.309484	114	0.052632	138	0.797101	147	0.537415	1.882945	601	0.309484	0.381000	0.369501	
635	0.329134	100	0.020000	144	0.819444	121	0.495868	1.882945	635	0.329134	0.389000	0.369579	
642	0.331776	108	0.092593	125	0.832000	125	0.592000	1.882945	642	0.331776	0.401000	0.369704	
664	0.280120	119	0.092437	103	0.815534	114	0.438596	1.882945	664	0.280120	0.331000	0.369550	
611	0.288052	113	0.106195	154	0.824675	122	0.524590	1.882945	611	0.288052	0.379000	0.369587	
637	0.299843	115	0.121739	133	0.796992	115	0.469565	1.882945	637	0.299843	0.365000	0.369569	
612	0.325163	127	0.086614	129	0.813953	132	0.537879	1.882945	612	0.325163	0.386000	0.369634	
616	0.269481	139	0.093525	115	0.826087	130	0.384615	1.882945	616	0.269481	0.324000	0.369456	
622	0.363344	101	0.148515	130	0.784615	147	0.517007	1.882945	622	0.363344	0.419000	0.369648	
629	0.317965	92	0.119565	146	0.746575	133	0.398496	1.882945	629	0.317965	0.373000	0.369661	
636	0.311321	118	0.152542	106	0.811321	140	0.507143	1.882945	636	0.311321	0.373000	0.369674	
640	0.309375	110	0.163636	111	0.801802	139	0.453237	1.882945	640	0.309375	0.368000	0.369668	
637	0.339089	107	0.046729	130	0.815385	126	0.476190	1.882945	637	0.339089	0.387000	0.369734	
638	0.308777	110	0.090909	113	0.831858	139	0.446043	1.882945	638	0.308777	0.363000	0.369709	
628	0.323248	116	0.129310	123	0.829268	133	0.345865	1.882945	628	0.323248	0.366000	0.369694	
647	0.301391	122	0.065574	119	0.781513	112	0.348214	1.882945	647	0.301391	0.335000	0.369563	
621	0.323671	138	0.094203	127	0.779528	114	0.429825	1.882945	621	0.323671	0.362000	0.369534	
649	0.332820	116	0.120690	110	0.745455	125	0.552000	1.882945	649	0.332820	0.381000	0.369578	
595	0.242017	135	0.059259	136	0.801471	134	0.388060	1.882945	595	0.242017	0.313000	0.369366	
626	0.301917	130	0.076923	138	0.884058	106	0.358491	1.882945	626	0.301917	0.359000	0.369327	
641	0.340094	115	0.113043	125	0.832000	119	0.445378	1.882945	641	0.340094	0.388000	0.369396	
620	0.325806	115	0.139130	117	0.760684	148	0.391892	1.882945	620	0.325806	0.365000	0.369380	
658	0.273556	116	0.086207	110	0.754545	116	0.129310	1.882945	658	0.273556	0.288000	0.369080	
646	0.356037	105	0.076190	113	0.849558	136	0.492647	1.882945	646	0.356037	0.401000	0.369197	
653	0.330781	102	0.068627	114	0.798246	131	0.557252	1.882945	653	0.330781	0.387000	0.369262	
672	0.327381	98	0.040816	117	0.820513	113	0.681416	1.882945	672	0.327381	0.397000	0.369364	
643	0.304821	117	0.068376	111	0.855856	129	0.550388	1.882945	643	0.304821	0.370000	0.369366	
647	0.304482	116	0.146552	111	0.801802	126	0.579365	1.882945	647	0.304482	0.376000	0.369390	
640	0.329688	92	0.108696	135	0.859259	133	0.518797	1.882945	640	0.329688	0.406000	0.369522	
642	0.323988	112	0.080357	114	0.885965	132	0.325758	1.882945	642	0.323988	0.361000	0.369491	
608	0.253289	112	0.053571	122	0.827869	158	0.253165	1.882945	608	0.253289	0.301000	0.369246	
627	0.245614	106	0.047170	150	0.800000	117	0.452991	1.882945	627	0.245614	0.332000	0.369113	
638	0.305643	112	0.098214	126	0.833333	124	0.588710	1.882945	638	0.305643	0.384000	0.369166	
605	0.299174	121	0.157025	150	0.820000	124	0.524194	1.882945	605	0.299174	0.388000	0.369233	
623	0.308186	121	0.074380	125	0.776000	131	0.496183	1.882945	623	0.308186	0.363000	0.369211	
633	0.333333	107	0.093458	132	0.795455	128	0.375000	1.882945	633	0.333333	0.374000	0.369228	
639	0.336463	94	0.117021	144	0.812500	123	0.585366	1.882945	639	0.336463	0.415000	0.369388	
618	0.318770	110	0.081818	134	0.843284	138	0.471014	1.882945	618	0.318770	0.384000	0.369439	
621	0.322061	97	0.113402	151	0.821192	131	0.458015	1.882945	621	0.322061	0.395000	0.369528	
664	0.295181	112	0.133929	112	0.678571	112	0.535714	1.882945	664	0.295181	0.347000	0.369450	
641	0.237129	115	0.043478	120	0.633333	124	0.604839	1.882945	641	0.237129	0.308000	0.369237	
639	0.298905	104	0.086538	136	0.764706	121	0.752066	1.882945	639	0.298905	0.395000	0.369326	
690	0.269565	87	0.068966	127	0.850394	96	0.291667	1.882945	690	0.269565	0.328000	0.369184	
649	0.352851	120	0.050000	117	0.854701	114	0.570175	1.882945	649	0.352851	0.400000	0.369290	
659	0.324734	97	0.123711	136	0.779412	108	0.388889	1.882945	659	0.324734	0.374000	0.369306	
626	0.279553	113	0.088496	153	0.843137	108	0.611111	1.882945	626	0.279553	0.380000	0.369342	
606	0.328383	126	0.039683	136	0.838235	132	0.416667	1.882945	606	0.328383	0.373000	0.369355	
623	0.292135	106	0.066038	124	0.903226	147	0.482993	1.882945	623	0.292135	0.372000	0.369364	
632	0.297468	115	0.156522	122	0.819672	131	0.580153	1.882945	632	0.297468	0.382000	0.369406	
624	0.320513	113	0.079646	116	0.853448	147	0.578231	1.882945	624	0.320513	0.393000	0.369485	
627	0.306220	123	0.032520	122	0.811475	128	0.476562	1.882945	627	0.306220	0.356000	0.369440	
593	0.261383	119	0.058824	137	0.795620	151	0.536424	1.882945	593	0.261383	0.352000	0.369382	
619	0.300485	121	0.082645	133	0.812030	127	0.566929	1.882945	619	0.300485	0.376000	0.369404	
639	0.300469	110	0.090909	120	0.800000	131	0.534351	1.882945	639	0.300469	0.368000	0.369399	
635	0.384252	111	0.036036	123	0.804878	131	0.503817	1.882945	635	0.384252	0.413000	0.369543	
600	0.328333	130	0.015385	138	0.840580	132	0.280303	1.882945	600	0.328333	0.352000	0.369486	
645	0.308527	106	0.113208	119	0.789916	130	0.530769	1.882945	645	0.308527	0.374000	0.369500	
635	0.351181	100	0.090000	154	0.883117	111	0.369369	1.882945	635	0.351181	0.409000	0.369630	
647	0.318393	118	0.127119	121	0.801653	114	0.368421	1.882945	647	0.318393	0.360000	0.369598	
641	0.308892	103	0.106796	124	0.806452	132	0.371212	1.882945	641	0.308892	0.358000	0.369560	
638	0.338558	113	0.097345	121	0.801653	128	0.554688	1.882945	638	0.338558	0.395000	0.369643	
640	0.315625	100	0.060000	136	0.808824	124	0.540323	1.882945	640	0.315625	0.385000	0.369692	
617	0.312804	115	0.052174	132	0.757576	136	0.588235	1.882945	617	0.312804	0.379000	0.369722	
640	0.275000	127	0.047244	119	0.571429	114	0.605263	1.882945	640	0.275000	0.319000	0.369560	
612	0.200980	131	0.007634	111	0.531532	146	0.520548	1.882945	612	0.200980	0.259000	0.369206	
629	0.254372	103	0.009709	147	0.598639	121	0.504132	1.882945	629	0.254372	0.310000	0.369018	
635	0.314961	103	0.087379	128	0.851562	134	0.462687	1.882945	635	0.314961	0.380000	0.369053	
634	0.323344	120	0.058333	132	0.818182	114	0.526316	1.882945	634	0.323344	0.380000	0.369087	
634	0.298107	99	0.121212	142	0.838028	125	0.528000	1.882945	634	0.298107	0.386000	0.369141	
597	0.308208	106	0.150943	140	0.835714	157	0.407643	1.882945	597	0.308208	0.381000	0.369178	
646	0.315789	89	0.157303	141	0.808511	124	0.508065	1.882945	646	0.315789	0.395000	0.369259	
657	0.343988	110	0.109091	125	0.736000	108	0.416667	1.882945	657	0.343988	0.375000	0.369277	
638	0.296238	99	0.161616	120	0.708333	143	0.510490	1.882945	638	0.296238	0.363000	0.369257	
636	0.292453	122	0.065574	122	0.827869	120	0.400000	1.882945	636	0.292453	0.343000	0.369176	
642	0.280374	115	0.147826	109	0.798165	134	0.485075	1.882945	642	0.280374	0.349000	0.369113	
653	0.307810	110	0.190909	97	0.835052	140	0.478571	1.882945	653	0.307810	0.370000	0.369116	
652	0.312883	117	0.119658	123	0.772358	108	0.462963	1.882945	652	0.312883	0.363000	0.369097	
631	0.348653	121	0.057851	118	0.711864	130	0.576923	1.882945	631	0.348653	0.386000	0.369149	
625	0.302400	116	0.077586	146	0.821918	113	0.530973	1.882945	625	0.302400	0.378000	0.369176	
635	0.335433	127	0.047244	114	0.824561	124	0.540323	1.882945	635	0.335433	0.380000	0.369209	
646	0.348297	111	0.036036	109	0.743119	134	0.641791	1.882945	646	0.348297	0.396000	0.369291	
624	0.298077	113	0.079646	145	0.827586	118	0.542373	1.882945	624	0.298077	0.379000	0.369320	
660	0.287879	103	0.097087	124	0.830645	113	0.150442	1.882945	660	0.287879	0.320000	0.369171	
623	0.341894	134	0.067164	125	0.848000	118	0.432203	1.882945	623	0.341894	0.379000	0.369201	
645	0.337984	120	0.050000	104	0.788462	131	0.511450	1.882945	645	0.337984	0.373000	0.369212	
627	0.293461	82	0.060976	145	0.848276	146	0.383562	1.882945	627	0.293461	0.368000	0.369208	
658	0.332827	108	0.046296	121	0.809917	113	0.477876	1.882945	658	0.332827	0.376000	0.369229	
681	0.293686	108	0.027778	114	0.807018	97	0.628866	1.882945	681	0.293686	0.356000	0.369189	
639	0.298905	131	0.045802	114	0.763158	116	0.551724	1.882945	639	0.298905	0.348000	0.369127	
658	0.310030	92	0.086957	122	0.762295	128	0.460938	1.882945	658	0.310030	0.364000	0.369111	
669	0.328849	100	0.150000	117	0.777778	114	0.561404	1.882945	669	0.328849	0.390000	0.369173	
639	0.323944	114	0.131579	123	0.861789	124	0.540323	1.882945	639	0.323944	0.395000	0.369249	
625	0.334400	100	0.090000	134	0.902985	141	0.432624	1.882945	625	0.334400	0.400000	0.369339	
614	0.247557	119	0.008403	134	0.805970	133	0.353383	1.882945	614	0.247557	0.308000	0.369160	
639	0.297340	98	0.142857	122	0.819672	141	0.439716	1.882945	639	0.297340	0.366000	0.369151	
648	0.300926	111	0.081081	122	0.868852	119	0.327731	1.882945	648	0.300926	0.349000	0.369092	
654	0.302752	112	0.071429	108	0.824074	126	0.571429	1.882945	654	0.302752	0.367000	0.369086	
616	0.287338	122	0.114754	134	0.805970	128	0.289062	1.882945	616	0.287338	0.336000	0.368990	
667	0.346327	112	0.089286	119	0.823529	102	0.539216	1.882945	667	0.346327	0.394000	0.369062	
619	0.339257	113	0.097345	144	0.861111	124	0.491935	1.882945	619	0.339257	0.406000	0.369168	
621	0.318841	102	0.068627	125	0.808000	152	0.519737	1.882945	621	0.318841	0.385000	0.369214	
603	0.283582	132	0.083333	128	0.781250	137	0.343066	1.882945	603	0.283582	0.329000	0.369099	
597	0.313233	131	0.091603	140	0.835714	132	0.416667	1.882945	597	0.313233	0.371000	0.369104	
628	0.310510	111	0.081081	135	0.851852	126	0.412698	1.882945	628	0.310510	0.371000	0.369110	
655	0.274809	79	0.063291	155	0.819355	111	0.477477	1.882945	655	0.274809	0.365000	0.369098	
632	0.294304	117	0.076923	123	0.788618	128	0.398438	1.882945	632	0.294304	0.343000	0.369024	
612	0.312092	102	0.117647	148	0.750000	138	0.340580	1.882945	612	0.312092	0.361000	0.369002	
632	0.325949	114	0.105263	116	0.827586	138	0.391304	1.882945	632	0.325949	0.368000	0.368999	
648	0.359568	117	0.102564	138	0.847826	97	0.443299	1.882945	648	0.359568	0.405000	0.369100	
611	0.355155	119	0.075630	120	0.850000	150	0.493333	1.882945	611	0.355155	0.402000	0.369192	
683	0.303075	97	0.092784	112	0.830357	108	0.666667	1.882945	683	0.303075	0.381000	0.369225	
629	0.297297	96	0.083333	132	0.780303	143	0.664336	1.882945	629	0.297297	0.393000	0.369291	
613	0.318108	125	0.048000	118	0.788136	144	0.520833	1.882945	613	0.318108	0.369000	0.369290	
619	0.316640	112	0.053571	135	0.733333	134	0.649254	1.882945	619	0.316640	0.388000	0.369342	
641	0.327613	121	0.148760	131	0.847328	107	0.485981	1.882945	641	0.327613	0.391000	0.369401	
644	0.287267	106	0.094340	132	0.878788	118	0.330508	1.882945	644	0.287267	0.350000	0.369348	
646	0.295666	109	0.073394	127	0.818898	118	0.550847	1.882945	646	0.295666	0.368000	0.369344	
678	0.274336	85	0.211765	136	0.801471	101	0.584158	1.882945	678	0.274336	0.372000	0.369351	
636	0.284591	106	0.132075	140	0.778571	118	0.491525	1.882945	636	0.284591	0.362000	0.369331	
656	0.349085	129	0.139535	116	0.844828	99	0.484848	1.882945	656	0.349085	0.393000	0.369396	
