Default schedule
Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
562	0.259786	100	0.020000	158	0.803797	180	0.594444	1.637181	562	0.259786	0.382000	0.352573	
572	0.225524	81	0.000000	162	0.679012	185	0.540541	1.637181	572	0.225524	0.339000	0.352506	
581	0.296041	99	0.101010	151	0.761589	169	0.627219	1.637181	581	0.296041	0.403000	0.352753	
647	0.384853	121	0.066116	114	0.807018	118	0.610169	1.637181	647	0.384853	0.421000	0.353086	
625	0.345600	115	0.095652	123	0.796748	137	0.700730	1.637181	625	0.345600	0.421000	0.353416	
606	0.247525	95	0.021053	132	0.689394	167	0.461078	1.637181	606	0.247525	0.320000	0.353254	
640	0.282813	117	0.068376	106	0.603774	137	0.605839	1.637181	640	0.282813	0.336000	0.353171	
633	0.331754	112	0.116071	128	0.851562	127	0.598425	1.637181	633	0.331754	0.408000	0.353434	
622	0.352090	106	0.160377	122	0.852459	150	0.673333	1.637181	622	0.352090	0.441000	0.353851	
600	0.310000	110	0.054545	139	0.705036	151	0.596026	1.637181	600	0.310000	0.380000	0.353975	
552	0.298913	112	0.008929	173	0.710983	163	0.601227	1.637181	552	0.298913	0.387000	0.354130	
590	0.247458	95	0.000000	156	0.698718	159	0.528302	1.637181	590	0.247458	0.339000	0.354059	
580	0.243103	84	0.023810	176	0.727273	160	0.662500	1.637181	580	0.243103	0.377000	0.354167	
557	0.274686	72	0.000000	208	0.740385	163	0.717791	1.637181	557	0.274686	0.424000	0.354491	
581	0.289157	57	0.000000	184	0.744565	178	0.606742	1.637181	581	0.289157	0.413000	0.354762	
576	0.237847	91	0.000000	168	0.696429	165	0.593939	1.637181	576	0.237847	0.352000	0.354750	
614	0.319218	102	0.098039	157	0.796178	127	0.535433	1.637181	614	0.319218	0.399000	0.354953	
662	0.353474	87	0.068966	125	0.848000	126	0.619048	1.637181	662	0.353474	0.424000	0.355268	
634	0.373817	96	0.125000	143	0.860140	127	0.669291	1.637181	634	0.373817	0.457000	0.355730	
633	0.347551	110	0.200000	125	0.840000	132	0.636364	1.637181	633	0.347551	0.431000	0.356071	
632	0.346519	104	0.163462	132	0.803030	132	0.643939	1.637181	632	0.346519	0.427000	0.356390	
634	0.318612	108	0.111111	114	0.798246	144	0.694444	1.637181	634	0.318612	0.405000	0.356608	
604	0.264901	83	0.024096	156	0.737179	157	0.636943	1.637181	604	0.264901	0.377000	0.356699	
606	0.239274	111	0.045045	150	0.693333	133	0.646617	1.637181	606	0.239274	0.340000	0.356625	
657	0.208524	104	0.000000	122	0.532787	117	0.675214	1.637181	657	0.208524	0.281000	0.356290	
616	0.321429	131	0.030534	122	0.647541	131	0.557252	1.637181	616	0.321429	0.354000	0.356280	
617	0.397083	131	0.000000	132	0.643939	120	0.558333	1.637181	617	0.397083	0.397000	0.356459	
633	0.410742	122	0.032787	123	0.609756	122	0.655738	1.637181	633	0.410742	0.419000	0.356732	
641	0.322933	125	0.016000	121	0.595041	113	0.504425	1.879008	641	0.322933	0.338000	0.356651	
640	0.339062	127	0.086614	124	0.637097	109	0.587156	1.879008	640	0.339062	0.371000	0.356713	
636	0.369497	113	0.008850	132	0.613636	119	0.596639	1.879008	636	0.369497	0.388000	0.356848	
602	0.335548	116	0.034483	157	0.624204	125	0.600000	1.879008	602	0.335548	0.379000	0.356943	
630	0.344444	122	0.000000	125	0.704000	123	0.560976	1.879008	630	0.344444	0.374000	0.357016	
641	0.366615	142	0.014085	97	0.680412	120	0.641667	1.879008	641	0.366615	0.380000	0.357113	
626	0.357827	129	0.015504	102	0.666667	143	0.615385	1.879008	626	0.357827	0.382000	0.357219	
633	0.322275	113	0.053097	126	0.619048	128	0.531250	1.879008	633	0.322275	0.356000	0.357214	
618	0.344660	116	0.034483	142	0.697183	124	0.540323	1.879008	618	0.344660	0.383000	0.357322	
603	0.336650	123	0.048780	152	0.664474	122	0.672131	1.879008	603	0.336650	0.392000	0.357467	
601	0.342762	125	0.008000	126	0.579365	148	0.581081	1.879008	601	0.342762	0.366000	0.357503	
