Default schedule
Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
656	0.253049	96	0.041667	134	0.753731	114	0.421053	1.937699	656	0.253049	0.319000	0.368229	
649	0.345146	105	0.142857	94	0.882979	152	0.631579	1.937699	649	0.345146	0.418000	0.368538	
636	0.314465	97	0.072165	128	0.843750	139	0.669065	1.937699	636	0.314465	0.408000	0.368782	
616	0.345779	140	0.042857	116	0.801724	128	0.750000	1.937699	616	0.345779	0.408000	0.369022	
634	0.298107	120	0.183333	124	0.870968	122	0.639344	1.937699	634	0.298107	0.397000	0.369193	
624	0.314103	104	0.057692	146	0.849315	126	0.547619	1.937699	624	0.314103	0.395000	0.369349	
655	0.256489	110	0.136364	104	0.759615	131	0.358779	1.937699	655	0.256489	0.309000	0.368986	
624	0.277244	137	0.131387	117	0.794872	122	0.672131	1.937699	624	0.277244	0.366000	0.368968	
648	0.276235	114	0.219298	117	0.871795	121	0.396694	1.937699	648	0.276235	0.354000	0.368879	
652	0.322086	113	0.061947	106	0.830189	129	0.643411	1.937699	652	0.322086	0.388000	0.368992	
648	0.290123	104	0.067308	118	0.881356	130	0.484615	1.937699	648	0.290123	0.362000	0.368951	
616	0.227273	123	0.113821	120	0.808333	141	0.581560	1.937699	616	0.227273	0.333000	0.368741	
652	0.289877	117	0.111111	105	0.828571	126	0.507937	1.937699	652	0.289877	0.353000	0.368649	
628	0.262739	98	0.132653	146	0.746575	128	0.453125	1.937699	628	0.262739	0.345000	0.368512	
634	0.231861	103	0.029126	134	0.828358	129	0.705426	1.937699	634	0.231861	0.352000	0.368417	
626	0.292332	125	0.112000	130	0.792308	119	0.605042	1.937699	626	0.292332	0.372000	0.368438	
601	0.266223	137	0.021898	128	0.781250	134	0.559701	1.937699	601	0.266223	0.338000	0.368265	
658	0.287234	99	0.040404	120	0.783333	123	0.715447	1.937699	658	0.287234	0.375000	0.368303	
626	0.311502	110	0.109091	117	0.803419	147	0.666667	1.937699	626	0.311502	0.399000	0.368475	
627	0.309410	131	0.083969	130	0.792308	112	0.589286	1.937699	627	0.309410	0.374000	0.368506	
620	0.285484	100	0.100000	142	0.823944	138	0.652174	1.937699	620	0.285484	0.394000	0.368648	
646	0.292570	97	0.010309	136	0.801471	121	0.603306	1.937699	646	0.292570	0.372000	0.368666	
670	0.350746	103	0.038835	103	0.796117	124	0.572581	1.937699	670	0.350746	0.392000	0.368795	
657	0.347032	85	0.035294	132	0.818182	126	0.603175	1.937699	657	0.347032	0.415000	0.369047	
626	0.297125	121	0.074380	114	0.807018	139	0.582734	1.937699	626	0.297125	0.368000	0.369041	
559	0.245081	123	0.048780	186	0.801075	132	0.613636	1.937699	559	0.245081	0.373000	0.369063	
625	0.262400	124	0.048387	139	0.820144	112	0.366071	1.937699	625	0.262400	0.325000	0.368826	
621	0.342995	123	0.065041	109	0.715596	147	0.401361	1.937699	621	0.342995	0.358000	0.368768	
617	0.320908	107	0.102804	126	0.706349	150	0.620000	1.937699	617	0.320908	0.391000	0.368886	
637	0.335950	106	0.047170	125	0.768000	132	0.719697	1.937699	637	0.335950	0.410000	0.369104	
619	0.339257	127	0.110236	119	0.764706	135	0.607407	1.937699	619	0.339257	0.397000	0.369251	
636	0.298742	92	0.086957	151	0.847682	121	0.644628	1.937699	636	0.298742	0.404000	0.369433	
644	0.276398	116	0.051724	152	0.828947	88	0.409091	1.937699	644	0.276398	0.346000	0.369311	
661	0.257186	88	0.022727	134	0.798507	117	0.598291	1.937699	661	0.257186	0.349000	0.369205	
682	0.346041	98	0.081633	119	0.848739	101	0.663366	1.937699	682	0.346041	0.412000	0.369426	
633	0.315956	97	0.020619	169	0.834320	101	0.712871	1.937699	633	0.315956	0.415000	0.369660	
632	0.295886	89	0.067416	147	0.775510	132	0.613636	1.937699	632	0.295886	0.388000	0.369753	
597	0.306533	123	0.081301	135	0.762963	145	0.537931	1.937699	597	0.306533	0.374000	0.369775	
608	0.350329	125	0.024000	131	0.793893	136	0.720588	1.937699	608	0.350329	0.418000	0.370018	
634	0.274448	105	0.123810	127	0.787402	134	0.552239	1.937699	634	0.274448	0.361000	0.369973	
633	0.285940	109	0.146789	122	0.803279	136	0.639706	1.937699	633	0.285940	0.382000	0.370033	
645	0.296124	102	0.107843	124	0.879032	129	0.589147	1.937699	645	0.296124	0.387000	0.370118	
660	0.313636	94	0.117021	135	0.874074	111	0.783784	1.937699	660	0.313636	0.423000	0.370379	
629	0.317965	119	0.117647	133	0.804511	119	0.638655	1.937699	629	0.317965	0.397000	0.370510	
614	0.289902	116	0.129310	120	0.808333	150	0.526667	1.937699	614	0.289902	0.369000	0.370503	
625	0.283200	118	0.101695	111	0.747748	146	0.506849	1.937699	625	0.283200	0.346000	0.370384	
623	0.260032	111	0.117117	143	0.846154	123	0.731707	1.937699	623	0.260032	0.386000	0.370459	
625	0.289600	108	0.083333	140	0.828571	127	0.551181	1.937699	625	0.289600	0.376000	0.370486	
628	0.278662	113	0.044248	124	0.830645	135	0.637037	1.937699	628	0.278662	0.369000	0.370479	
622	0.332797	102	0.137255	127	0.771654	149	0.644295	1.937699	622	0.332797	0.415000	0.370692	
642	0.299065	108	0.092593	107	0.803738	143	0.741259	1.937699	642	0.299065	0.394000	0.370803	
650	0.316923	133	0.075188	111	0.801802	106	0.716981	1.937699	650	0.316923	0.381000	0.370851	
660	0.339394	98	0.122449	129	0.837209	113	0.619469	1.937699	660	0.339394	0.414000	0.371055	
654	0.292049	100	0.040000	131	0.786260	115	0.495652	1.937699	654	0.292049	0.355000	0.370979	
664	0.349398	103	0.038835	109	0.798165	124	0.516129	1.937699	664	0.349398	0.387000	0.371054	
636	0.317610	114	0.087719	144	0.791667	106	0.490566	1.937699	636	0.317610	0.378000	0.371087	
657	0.312024	109	0.110092	120	0.800000	114	0.543860	1.937699	657	0.312024	0.375000	0.371105	
635	0.292913	121	0.082645	114	0.842105	130	0.430769	1.937699	635	0.292913	0.348000	0.370998	
562	0.199288	140	0.071429	153	0.816993	145	0.482759	1.937699	562	0.199288	0.317000	0.370751	
617	0.424635	118	0.118644	142	0.760563	123	0.382114	1.223576	617	0.424635	0.431000	0.371026	
662	0.354985	101	0.059406	113	0.769912	124	0.637097	1.346675	662	0.354985	0.407000	0.371189	
639	0.394366	81	0.037037	150	0.646667	130	0.638462	1.346675	639	0.394366	0.435000	0.371478	
657	0.375951	109	0.100917	128	0.796875	106	0.679245	1.346675	657	0.375951	0.432000	0.371751	
659	0.383915	93	0.075269	136	0.838235	112	0.696429	1.346675	659	0.383915	0.452000	0.372110	
660	0.421212	99	0.060606	120	0.808333	121	0.545455	1.346675	660	0.421212	0.447000	0.372445	
669	0.237668	85	0.094118	120	0.841667	126	0.595238	2.148972	669	0.237668	0.343000	0.372314	
661	0.270802	113	0.079646	111	0.855856	115	0.617391	2.148972	661	0.270802	0.354000	0.372233	
638	0.261755	136	0.066176	105	0.866667	121	0.570248	2.148972	638	0.261755	0.336000	0.372073	
630	0.257143	122	0.073770	117	0.880342	131	0.648855	2.148972	630	0.257143	0.359000	0.372016	
635	0.242520	104	0.105769	137	0.824818	124	0.604839	2.148972	635	0.242520	0.353000	0.371933	
648	0.279321	117	0.042735	109	0.834862	126	0.634921	2.148972	648	0.279321	0.357000	0.371868	
639	0.251956	92	0.065217	140	0.764286	129	0.418605	2.148972	639	0.251956	0.328000	0.371678	
617	0.243112	117	0.051282	120	0.750000	146	0.438356	2.148972	617	0.243112	0.310000	0.371412	
623	0.235955	121	0.000000	115	0.834783	141	0.361702	2.148972	623	0.235955	0.294000	0.371080	
644	0.192547	103	0.009709	135	0.829630	118	0.516949	2.148972	644	0.192547	0.298000	0.370768	
628	0.449045	119	0.126050	144	0.798611	109	0.587156	1.118779	628	0.449045	0.476000	0.371215	
650	0.356923	131	0.076336	103	0.873786	116	0.525862	1.541888	650	0.356923	0.393000	0.371308	
631	0.361331	109	0.018349	120	0.866667	140	0.692857	1.541888	631	0.361331	0.431000	0.371560	
652	0.392638	126	0.126984	118	0.822034	104	0.605769	1.541888	652	0.392638	0.432000	0.371814	
625	0.363200	123	0.056911	133	0.774436	119	0.588235	1.541888	625	0.363200	0.407000	0.371961	
675	0.405926	105	0.104762	116	0.862069	104	0.750000	1.541888	675	0.405926	0.463000	0.372340	
659	0.303490	117	0.034188	115	0.895652	109	0.697248	2.317847	659	0.303490	0.383000	0.372384	
