Default schedule
Rate	62.50
Rev Jump	12.50
Prior Change	12.50
Tree Move	12.50
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
607	0.271829	130	0.076923	136	0.882353	127	0.464567	2.184836	607	0.271829	0.354000	0.353479	
611	0.234043	121	0.115702	124	0.854839	144	0.347222	2.184836	611	0.234043	0.313000	0.353228	
606	0.257426	130	0.084615	121	0.826446	143	0.580420	2.184836	606	0.257426	0.350000	0.353208	
591	0.301184	136	0.022059	146	0.801370	127	0.685039	2.184836	591	0.301184	0.385000	0.353403	
619	0.266559	101	0.069307	141	0.758865	139	0.561151	2.184836	619	0.266559	0.357000	0.353425	
628	0.265924	149	0.167785	115	0.791304	108	0.611111	2.184836	628	0.265924	0.349000	0.353398	
624	0.301282	141	0.070922	117	0.803419	118	0.644068	2.184836	624	0.301282	0.368000	0.353486	
658	0.300912	104	0.105769	123	0.813008	115	0.608696	2.184836	658	0.300912	0.379000	0.353639	
646	0.264706	163	0.055215	92	0.836957	99	0.505051	2.184836	646	0.264706	0.307000	0.353361	
635	0.297638	127	0.047244	127	0.732283	111	0.621622	2.184836	635	0.297638	0.357000	0.353383	
625	0.251200	133	0.082707	125	0.864000	117	0.495726	2.184836	625	0.251200	0.334000	0.353269	
620	0.272581	126	0.039683	126	0.841270	128	0.593750	2.184836	620	0.272581	0.356000	0.353284	
631	0.291601	122	0.032787	130	0.853846	117	0.572650	2.184836	631	0.291601	0.366000	0.353358	
601	0.256240	126	0.079365	138	0.811594	135	0.637037	2.184836	601	0.256240	0.362000	0.353408	
620	0.245161	131	0.061069	104	0.865385	145	0.613793	2.184836	620	0.245161	0.339000	0.353326	
651	0.273425	136	0.088235	98	0.816327	115	0.626087	2.184836	651	0.273425	0.342000	0.353261	
600	0.253333	134	0.044776	136	0.845588	130	0.638462	2.184836	600	0.253333	0.356000	0.353276	
615	0.237398	132	0.060606	116	0.827586	137	0.605839	2.184836	615	0.237398	0.333000	0.353162	
625	0.272000	115	0.034783	140	0.878571	120	0.591667	2.184836	625	0.272000	0.368000	0.353245	
594	0.279461	121	0.016529	138	0.855072	147	0.578231	2.184836	594	0.279461	0.371000	0.353344	
614	0.263844	118	0.033898	135	0.822222	133	0.601504	2.184836	614	0.263844	0.357000	0.353365	
602	0.275748	159	0.050314	136	0.830882	103	0.475728	2.184836	602	0.275748	0.336000	0.353269	
612	0.266340	123	0.048780	136	0.845588	129	0.457364	2.184836	612	0.266340	0.343000	0.353212	
618	0.236246	141	0.085106	124	0.846774	117	0.564103	2.184836	618	0.236246	0.329000	0.353080	
629	0.287758	109	0.146789	133	0.804511	129	0.596899	2.184836	629	0.287758	0.381000	0.353232	
598	0.272575	146	0.068493	132	0.840909	124	0.596774	2.184836	598	0.272575	0.358000	0.353258	
606	0.260726	156	0.115385	112	0.883929	126	0.579365	2.184836	606	0.260726	0.348000	0.353229	
637	0.282575	133	0.030075	113	0.805310	117	0.606838	2.184836	637	0.282575	0.346000	0.353191	
636	0.322327	103	0.019417	135	0.807407	126	0.507937	2.184836	636	0.322327	0.380000	0.353333	
650	0.298462	123	0.040650	127	0.811024	100	0.480000	2.184836	650	0.298462	0.350000	0.353316	
636	0.243711	134	0.059701	117	0.794872	113	0.424779	2.184836	636	0.243711	0.304000	0.353056	
637	0.252747	112	0.062500	124	0.822581	127	0.464567	2.184836	637	0.252747	0.329000	0.352930	
604	0.238411	120	0.050000	120	0.841667	156	0.705128	2.184836	604	0.238411	0.361000	0.352972	
615	0.274797	130	0.076923	136	0.860294	119	0.563025	2.184836	615	0.274797	0.363000	0.353024	
622	0.263666	133	0.075188	130	0.884615	115	0.652174	2.184836	622	0.263666	0.364000	0.353081	
627	0.255183	138	0.115942	122	0.811475	113	0.486726	2.184836	627	0.255183	0.330000	0.352962	
623	0.293740	124	0.072581	129	0.821705	124	0.653226	2.184836	623	0.293740	0.379000	0.353095	
625	0.310400	113	0.053097	136	0.845588	126	0.690476	2.184836	625	0.310400	0.402000	0.353343	
637	0.296703	122	0.024590	104	0.817308	137	0.591241	2.184836	637	0.296703	0.358000	0.353367	
625	0.278400	127	0.102362	116	0.862069	132	0.651515	2.184836	625	0.278400	0.373000	0.353466	
613	0.218597	119	0.075630	133	0.864662	135	0.481481	2.184836	613	0.218597	0.323000	0.353313	
638	0.304075	132	0.075758	117	0.820513	113	0.398230	2.184836	638	0.304075	0.345000	0.353272	
616	0.251623	109	0.055046	135	0.911111	140	0.535714	2.184836	616	0.251623	0.359000	0.353300	
620	0.303226	132	0.030303	134	0.805970	114	0.649123	2.184836	620	0.303226	0.374000	0.353402	
636	0.276730	114	0.035088	134	0.858209	116	0.577586	2.184836	636	0.276730	0.362000	0.353444	
623	0.215088	102	0.058824	139	0.827338	136	0.492647	2.184836	623	0.215088	0.322000	0.353291	
647	0.321484	108	0.083333	136	0.897059	109	0.486239	2.184836	647	0.321484	0.392000	0.353479	
621	0.296296	109	0.064220	150	0.786667	120	0.583333	2.184836	621	0.296296	0.379000	0.353602	
630	0.309524	109	0.073394	116	0.801724	145	0.627586	2.184836	630	0.309524	0.387000	0.353763	
569	0.254833	122	0.065574	144	0.791667	165	0.618182	2.184836	569	0.254833	0.369000	0.353836	
621	0.249597	139	0.143885	121	0.768595	119	0.588235	2.184836	621	0.249597	0.338000	0.353760	
604	0.246689	114	0.087719	130	0.830769	152	0.546053	2.184836	604	0.246689	0.350000	0.353742	
591	0.252115	146	0.054795	135	0.807407	128	0.554688	2.184836	591	0.252115	0.337000	0.353663	
604	0.289735	138	0.072464	135	0.851852	123	0.560976	2.184836	604	0.289735	0.369000	0.353735	
626	0.290735	112	0.089286	122	0.860656	140	0.507143	2.184836	626	0.290735	0.368000	0.353802	
607	0.265239	124	0.096774	145	0.875862	124	0.588710	2.184836	607	0.265239	0.373000	0.353891	
624	0.286859	131	0.091603	110	0.854545	135	0.688889	2.184836	624	0.286859	0.378000	0.354003	
643	0.309487	129	0.093023	103	0.766990	125	0.504000	2.184836	643	0.309487	0.353000	0.353998	
656	0.262195	117	0.085470	120	0.891667	107	0.579439	2.184836	656	0.262195	0.351000	0.353985	
634	0.239748	135	0.074074	91	0.846154	140	0.542857	2.184836	634	0.239748	0.315000	0.353807	
614	0.293160	139	0.115108	131	0.862595	116	0.500000	2.184836	614	0.293160	0.367000	0.353867	
623	0.293740	111	0.090090	118	0.847458	148	0.554054	2.184836	623	0.293740	0.375000	0.353962	
626	0.257188	114	0.070175	128	0.851562	132	0.492424	2.184836	626	0.257188	0.343000	0.353913	
643	0.267496	115	0.052174	115	0.791304	127	0.637795	2.184836	643	0.267496	0.350000	0.353895	
636	0.256289	107	0.084112	132	0.871212	125	0.576000	2.184836	636	0.256289	0.359000	0.353918	
643	0.303266	119	0.025210	119	0.840336	119	0.537815	2.184836	643	0.303266	0.362000	0.353954	
639	0.298905	112	0.160714	113	0.787611	136	0.558824	2.184836	639	0.298905	0.374000	0.354043	
616	0.303571	134	0.089552	129	0.852713	121	0.619835	2.184836	616	0.303571	0.384000	0.354175	
625	0.260800	135	0.074074	129	0.837209	111	0.297297	2.184836	625	0.260800	0.314000	0.353998	
607	0.253707	144	0.027778	133	0.804511	116	0.543103	2.184836	607	0.253707	0.328000	0.353885	
611	0.234043	130	0.130769	130	0.869231	129	0.643411	2.184836	611	0.234043	0.356000	0.353894	
606	0.260726	143	0.069930	122	0.885246	129	0.534884	2.184836	606	0.260726	0.345000	0.353856	
619	0.289176	136	0.051471	113	0.805310	132	0.553030	2.184836	619	0.289176	0.350000	0.353839	
649	0.306626	126	0.079365	117	0.897436	108	0.490741	2.184836	649	0.306626	0.367000	0.353895	
626	0.238019	119	0.067227	134	0.761194	121	0.586777	2.184836	626	0.238019	0.330000	0.353793	
614	0.258958	129	0.046512	134	0.820896	123	0.626016	2.184836	614	0.258958	0.352000	0.353786	
639	0.262911	122	0.049180	111	0.828829	128	0.539062	2.184836	639	0.262911	0.335000	0.353706	
602	0.200997	146	0.089041	135	0.822222	117	0.692308	2.184836	602	0.200997	0.326000	0.353589	
638	0.246082	119	0.109244	126	0.825397	117	0.598291	2.184836	638	0.246082	0.344000	0.353549	
649	0.240370	113	0.088496	115	0.826087	123	0.593496	2.184836	649	0.240370	0.334000	0.353467	
629	0.270270	116	0.086207	134	0.843284	121	0.619835	2.184836	629	0.270270	0.368000	0.353528	
645	0.248062	105	0.133333	137	0.824818	113	0.672566	2.184836	645	0.248062	0.363000	0.353567	
645	0.288372	123	0.032520	128	0.906250	104	0.673077	2.184836	645	0.288372	0.376000	0.353660	
635	0.289764	108	0.037037	117	0.752137	140	0.571429	2.184836	635	0.289764	0.356000	0.353669	
626	0.274760	123	0.097561	125	0.800000	126	0.571429	2.184836	626	0.274760	0.356000	0.353679	
618	0.249191	138	0.072464	132	0.848485	112	0.589286	2.184836	618	0.249191	0.342000	0.353631	
612	0.290850	115	0.052174	144	0.868056	129	0.519380	2.184836	612	0.290850	0.376000	0.353722	
638	0.242947	131	0.061069	113	0.769912	118	0.618644	2.184836	638	0.242947	0.323000	0.353598	
637	0.277865	117	0.136752	115	0.843478	131	0.412214	2.184836	637	0.277865	0.344000	0.353559	
631	0.297940	138	0.043478	129	0.837209	102	0.686275	2.184836	631	0.297940	0.372000	0.353633	
624	0.299679	142	0.056338	119	0.840336	115	0.608696	2.184836	624	0.299679	0.365000	0.353679	
628	0.280255	124	0.072581	119	0.840336	129	0.596899	2.184836	628	0.280255	0.362000	0.353712	
636	0.275157	118	0.076271	127	0.826772	119	0.605042	2.184836	636	0.275157	0.361000	0.353741	
599	0.273790	131	0.030534	140	0.864286	130	0.507692	2.184836	599	0.273790	0.355000	0.353746	
602	0.289037	126	0.047619	134	0.880597	138	0.507246	2.184836	602	0.289037	0.368000	0.353802	
614	0.320847	128	0.109375	141	0.836879	117	0.598291	2.184836	614	0.320847	0.399000	0.353979	
601	0.236273	124	0.104839	151	0.834437	124	0.500000	2.184836	601	0.236273	0.343000	0.353936	
663	0.283560	125	0.104000	117	0.880342	95	0.547368	2.184836	663	0.283560	0.356000	0.353944	
665	0.278195	121	0.082645	120	0.841667	94	0.595745	2.184836	665	0.278195	0.352000	0.353937	
626	0.287540	127	0.062992	124	0.879032	123	0.520325	2.184836	626	0.287540	0.361000	0.353964	
653	0.306279	111	0.090090	119	0.789916	117	0.529915	2.184836	653	0.306279	0.366000	0.354010	
650	0.230769	118	0.093220	90	0.811111	142	0.542254	2.184836	650	0.230769	0.311000	0.353845	
631	0.301109	122	0.057377	123	0.813008	124	0.629032	2.184836	631	0.301109	0.375000	0.353926	
610	0.273770	134	0.014925	113	0.752212	143	0.601399	2.184836	610	0.273770	0.340000	0.353873	
628	0.281847	126	0.055556	118	0.822034	128	0.718750	2.184836	628	0.281847	0.373000	0.353946	
623	0.285714	131	0.068702	127	0.795276	119	0.605042	2.184836	623	0.285714	0.360000	0.353968	
578	0.276817	143	0.125874	132	0.795455	147	0.659864	2.184836	578	0.276817	0.380000	0.354066	
654	0.299694	135	0.044444	111	0.756757	100	0.610000	2.184836	654	0.299694	0.347000	0.354040	
631	0.286846	114	0.087719	124	0.750000	131	0.610687	2.184836	631	0.286846	0.364000	0.354077	
605	0.295868	118	0.118644	129	0.829457	148	0.601351	2.184836	605	0.295868	0.389000	0.354207	
620	0.264516	134	0.097015	131	0.854962	115	0.391304	2.184836	620	0.264516	0.334000	0.354132	
613	0.262643	131	0.106870	126	0.777778	130	0.476923	2.184836	613	0.262643	0.335000	0.354061	
618	0.273463	119	0.058824	132	0.818182	131	0.633588	2.184836	618	0.273463	0.367000	0.354109	
627	0.298246	130	0.069231	131	0.839695	112	0.464286	2.184836	627	0.298246	0.358000	0.354123	
625	0.227200	128	0.062500	133	0.864662	114	0.649123	2.184836	625	0.227200	0.339000	0.354068	
607	0.266886	121	0.090909	144	0.756944	128	0.570312	2.184836	607	0.266886	0.355000	0.354071	
643	0.281493	122	0.081967	105	0.866667	130	0.576923	2.184836	643	0.281493	0.357000	0.354082	
613	0.212072	108	0.092593	135	0.837037	144	0.666667	2.184836	613	0.212072	0.349000	0.354064	
607	0.293245	133	0.030075	127	0.842520	133	0.511278	2.184836	607	0.293245	0.357000	0.354074	
613	0.226754	122	0.065574	139	0.812950	126	0.333333	2.184836	613	0.226754	0.302000	0.353888	
615	0.250407	145	0.110345	115	0.808696	125	0.600000	2.184836	615	0.250407	0.338000	0.353831	
614	0.263844	140	0.100000	126	0.849206	120	0.575000	2.184836	614	0.263844	0.352000	0.353824	
644	0.290373	111	0.144144	134	0.873134	111	0.603604	2.184836	644	0.290373	0.387000	0.353942	
630	0.257143	135	0.059259	119	0.823529	116	0.612069	2.184836	630	0.257143	0.339000	0.353889	
618	0.270227	149	0.093960	104	0.846154	129	0.697674	2.184836	618	0.270227	0.359000	0.353907	
618	0.310680	118	0.084746	125	0.824000	139	0.669065	2.184836	618	0.310680	0.398000	0.354062	
